Organ,0007,0018,0020,0021,0023
Aorta,0.2763300947844982,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.23300912532095724,0.0,0.0,0.0
Esophagus,0.28431736802061397,0.0,0.0,0.0,0.0
Gallbladder,0.18582304380834103,0.0,0.0,0.0,0.0
Inferior vena cava,0.300668329000473,0.0,0.0,0.0,0.0
Left adrenal gland,0.1245650698741277,0.0,0.0,0.0,0.0
Left kidney,0.3439638018608093,0.0,0.0,0.0,0.0
Liver,0.37572820981343585,0.0,0.44236107556908216,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.2465703389965571,0.0
Pancreas,0.09080429126818974,0.0,0.0,0.0,0.0
Portal/splenic vein,0.029354745832582314,0.0,0.0,0.0,0.0
Right adrenal gland,0.15510156750679016,0.0,0.0,0.0,0.0
Right kidney,0.33524003624916077,0.0,0.0,0.0,0.0
Spleen,0.30275172491868335,0.0,0.0,0.0,0.3840624491373698
Stomach,0.2693006247282028,0.0,0.0,0.0,0.0
