Organ,0007,0018,0020,0021,0023
Aorta,0.40162451565265656,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.22017060650082734,0.0,0.0,0.0
Esophagus,0.3067653924226761,0.0,0.0,0.0,0.0
Gallbladder,0.21987252806623778,0.0,0.0,0.0,0.0
Inferior vena cava,0.36416463057200116,0.0,0.0,0.0,0.0
Left adrenal gland,0.16931716104348501,0.0,0.0,0.0,0.0
Left kidney,0.4078793277343114,0.0,0.0,0.0,0.0
Liver,0.37906912465890247,0.0,0.47660699321164024,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.23132587510805863,0.0
Pancreas,0.21498685081799826,0.0,0.0,0.0,0.0
Portal/splenic vein,0.11532367579638958,0.0,0.0,0.0,0.0
Right adrenal gland,0.17279759297768274,0.0,0.0,0.0,0.0
Right kidney,0.3747930924097697,0.0,0.0,0.0,0.0
Spleen,0.3506751408179601,0.0,0.0,0.0,0.3819901810752021
Stomach,0.33115678280591965,0.0,0.0,0.0,0.0
