Organ,0007,0018,0020,0021,0023
Aorta,0.2357217694322268,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.15818141801999167,0.0,0.0,0.0
Esophagus,0.26586418847242993,0.0,0.0,0.0,0.0
Gallbladder,0.11634355348845322,0.0,0.0,0.0,0.0
Inferior vena cava,0.30384259670972824,0.0,0.0,0.0,0.0
Left adrenal gland,0.11209101571391027,0.0,0.0,0.0,0.0
Left kidney,0.35600511233011883,0.0,0.0,0.0,0.0
Liver,0.36079983909924823,0.0,0.4393547414629548,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.0,0.0
Pancreas,0.046712158247828484,0.0,0.0,0.0,0.0
Portal/splenic vein,0.0049493784467434425,0.0,0.0,0.0,0.0
Right adrenal gland,0.1252310425043106,0.0,0.0,0.0,0.0
Right kidney,0.32691356043020886,0.0,0.0,0.0,0.0
Spleen,0.34629879891872406,0.0,0.0,0.0,0.0
Stomach,0.2731382797161738,0.0,0.0,0.0,0.0
