Organ,0007,0018,0020,0021,0023
Aorta,0.46781452000141144,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.19683071569754526,0.0,0.0,0.0
Esophagus,0.28106967359781265,0.0,0.0,0.0,0.0
Gallbladder,0.15986294268320003,0.0,0.0,0.0,0.0
Inferior vena cava,0.3773248493671417,0.0,0.0,0.0,0.0
Left adrenal gland,0.14747023582458496,0.0,0.0,0.0,0.0
Left kidney,0.341539591550827,0.0,0.0,0.0,0.0
Liver,0.37439913551012677,0.0,0.374367305526027,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.2160164719590774,0.0
Pancreas,0.20362623780965805,0.0,0.0,0.0,0.0
Portal/splenic vein,0.126875971754392,0.0,0.0,0.0,0.0
Right adrenal gland,0.10910252792139848,0.0,0.0,0.0,0.0
Right kidney,0.3818887025117874,0.0,0.0,0.0,0.0
Spleen,0.3454483151435852,0.0,0.0,0.0,0.399568819337421
Stomach,0.3165748566389084,0.0,0.0,0.0,0.0
