Organ,0007,0018,0020,0021,0023
Aorta,0.4160528977711995,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.19440696531763443,0.0,0.0,0.0
Esophagus,0.260462482770284,0.0,0.0,0.0,0.0
Gallbladder,0.18375112488865852,0.0,0.0,0.0,0.0
Inferior vena cava,0.400265097618103,0.0,0.0,0.0,0.0
Left adrenal gland,0.12921210067967573,0.0,0.0,0.0,0.0
Left kidney,0.38975322246551514,0.0,0.0,0.0,0.0
Liver,0.36039314419031143,0.0,0.3113050378031201,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.2210803903066195,0.0
Pancreas,0.16820197800795236,0.0,0.0,0.0,0.0
Portal/splenic vein,0.060755300956467785,0.0,0.0,0.0,0.0
Right adrenal gland,0.1090745118757089,0.0,0.0,0.0,0.0
Right kidney,0.31760773062705994,0.0,0.0,0.0,0.0
Spleen,0.4131152828534444,0.0,0.0,0.0,0.36737580100695294
Stomach,0.3105979810158412,0.0,0.0,0.0,0.0
