Organ,0007,0018,0020,0021,0023
Aorta,0.2384260551383098,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.15032824773627979,0.0,0.0,0.0
Esophagus,0.24890996515750885,0.0,0.0,0.0,0.0
Gallbladder,0.11290789302438498,0.0,0.0,0.0,0.0
Inferior vena cava,0.30401388307412464,0.0,0.0,0.0,0.0
Left adrenal gland,0.10446570503214996,0.0,0.0,0.0,0.0
Left kidney,0.3509931017955144,0.0,0.0,0.0,0.0
Liver,0.3677430947621663,0.0,0.4497705035739475,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.18838849835670912,0.0
Pancreas,0.049685912827650704,0.0,0.0,0.0,0.0
Portal/splenic vein,0.0221472829580307,0.0,0.0,0.0,0.0
Right adrenal gland,0.10292503548165162,0.0,0.0,0.0,0.0
Right kidney,0.3270692825317383,0.0,0.0,0.0,0.0
Spleen,0.4016347825527191,0.0,0.0,0.0,0.3138122260570526
Stomach,0.2650348941485087,0.0,0.0,0.0,0.0
