Organ,0007,0018,0020,0021,0023
Aorta,0.41130631665388745,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.204219501465559,0.0,0.0,0.0
Esophagus,0.2829388976097107,0.0,0.0,0.0,0.0
Gallbladder,0.1924977240463098,0.0,0.0,0.0,0.0
Inferior vena cava,0.40143806238969165,0.0,0.0,0.0,0.0
Left adrenal gland,0.17685173700253168,0.0,0.0,0.0,0.0
Left kidney,0.3887876868247986,0.0,0.0,0.0,0.0
Liver,0.40045422812302905,0.0,0.5661726417364897,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.18918820499227598,0.0
Pancreas,0.19808266311883926,0.0,0.0,0.0,0.0
Portal/splenic vein,0.13066785410046577,0.0,0.0,0.0,0.0
Right adrenal gland,0.152000792324543,0.0,0.0,0.0,0.0
Right kidney,0.44224776327610016,0.0,0.0,0.0,0.0
Spleen,0.3568498318394025,0.0,0.0,0.0,0.4113606976138221
Stomach,0.3700268318255742,0.0,0.0,0.0,0.0
