Organ,0007,0018,0020,0021,0023
Aorta,0.0923208687454462,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.26248372872494374,0.0,0.0,0.0
Esophagus,0.25851789116859436,0.0,0.0,0.0,0.0
Gallbladder,0.22223809361457825,0.0,0.0,0.0,0.0
Inferior vena cava,0.10841327905654907,0.0,0.0,0.0,0.0
Left adrenal gland,0.08301005512475967,0.0,0.0,0.0,0.0
Left kidney,0.14411419009168944,0.0,0.0,0.0,0.0
Liver,0.1543271100963466,0.0,0.21408637933846977,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.27916292731578535,0.0
Pancreas,0.02787759170557062,0.0,0.0,0.0,0.0
Portal/splenic vein,0.013957945343766672,0.0,0.0,0.0,0.0
Right adrenal gland,0.12630618115266165,0.0,0.0,0.0,0.0
Right kidney,0.22046125928560892,0.0,0.0,0.0,0.0
Spleen,0.16812388661007086,0.0,0.0,0.0,0.32345421612262726
Stomach,0.12474173059066136,0.0,0.0,0.0,0.0
