Organ,0007,0018,0020,0021,0023
Aorta,0.07162511472900708,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.14864347005137601,0.0,0.0,0.0
Esophagus,0.18546893323461214,0.0,0.0,0.0,0.0
Gallbladder,0.0058637927965416265,0.0,0.0,0.0,0.0
Inferior vena cava,0.046442614402621984,0.0,0.0,0.0,0.0
Left adrenal gland,0.08403829376523693,0.0,0.0,0.0,0.0
Left kidney,0.07062072188515837,0.0,0.0,0.0,0.0
Liver,0.051439632448212556,0.0,0.15874904896891504,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.19205082274577132,0.0
Pancreas,0.003378343409470593,0.0,0.0,0.0,0.0
Portal/splenic vein,0.0017879602995283979,0.0,0.0,0.0,0.0
Right adrenal gland,0.11584695141452055,0.0,0.0,0.0,0.0
Right kidney,0.06726957609256108,0.0,0.0,0.0,0.0
Spleen,0.0781114852676789,0.0,0.0,0.0,0.10210853442549706
Stomach,0.02349156836862676,0.0,0.0,0.0,0.0
