Organ,0007,0018,0020,0021,0023
Aorta,0.31204670419295627,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.19592130499390456,0.0,0.0,0.0
Esophagus,0.22663113474845886,0.0,0.0,0.0,0.0
Gallbladder,0.1331484398494164,0.0,0.0,0.0,0.0
Inferior vena cava,0.2852689449985822,0.0,0.0,0.0,0.0
Left adrenal gland,0.10393953882157803,0.0,0.0,0.0,0.0
Left kidney,0.21560880914330482,0.0,0.0,0.0,0.0
Liver,0.12961689506967863,0.0,0.20473515338919782,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.23280207182352358,0.0
Pancreas,0.1601075492799282,0.0,0.0,0.0,0.0
Portal/splenic vein,0.07203449215739965,0.0,0.0,0.0,0.0
Right adrenal gland,0.10087543663879235,0.0,0.0,0.0,0.0
Right kidney,0.2412584200501442,0.0,0.0,0.0,0.0
Spleen,0.30051881323258084,0.0,0.0,0.0,0.28056065407064223
Stomach,0.153316721941034,0.0,0.0,0.0,0.0
