Organ,0007,0018,0020,0021,0023
Aorta,0.23586915557583174,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.17998395688258684,0.0,0.0,0.0
Esophagus,0.28864847123622894,0.0,0.0,0.0,0.0
Gallbladder,0.11648645003636678,0.0,0.0,0.0,0.0
Inferior vena cava,0.3142138024171193,0.0,0.0,0.0,0.0
Left adrenal gland,0.14506492453316847,0.0,0.0,0.0,0.0
Left kidney,0.36296310027440387,0.0,0.0,0.0,0.0
Liver,0.3638264387845993,0.0,0.375638163752026,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.20340269832656935,0.0
Pancreas,0.06109506512681643,0.0,0.0,0.0,0.0
Portal/splenic vein,0.02273492142558098,0.0,0.0,0.0,0.0
Right adrenal gland,0.14524362112085024,0.0,0.0,0.0,0.0
Right kidney,0.29453978190819424,0.0,0.0,0.0,0.0
Spleen,0.3775845021009445,0.0,0.0,0.0,0.3080307924085193
Stomach,0.2719510917862256,0.0,0.0,0.0,0.0
