Organ,0007,0018,0020,0021,0023
Aorta,0.1878522044668595,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.20298719757164901,0.0,0.0,0.0
Esophagus,0.29916583622495335,0.0,0.0,0.0,0.0
Gallbladder,0.1442633600284656,0.0,0.0,0.0,0.0
Inferior vena cava,0.218965665747722,0.0,0.0,0.0,0.0
Left adrenal gland,0.0685466481372714,0.0,0.0,0.0,0.0
Left kidney,0.24653661623597145,0.0,0.0,0.0,0.0
Liver,0.24714963510632515,0.0,0.25998355199893314,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.2470215352681967,0.0
Pancreas,0.04107714164153246,0.0,0.0,0.0,0.0
Portal/splenic vein,0.015538147184997797,0.0,0.0,0.0,0.0
Right adrenal gland,0.15227814950048923,0.0,0.0,0.0,0.0
Right kidney,0.2655462349454562,0.0,0.0,0.0,0.0
Spleen,0.2647613038619359,0.0,0.0,0.0,0.24455977148479885
Stomach,0.2029990398635467,0.0,0.0,0.0,0.0
