Organ,0007,0018,0020,0021,0023
Aorta,0.4167701502641042,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.23282914565732846,0.0,0.0,0.0
Esophagus,0.3056950122117996,0.0,0.0,0.0,0.0
Gallbladder,0.19753730917970339,0.0,0.0,0.0,0.0
Inferior vena cava,0.3300381004810333,0.0,0.0,0.0,0.0
Left adrenal gland,0.17469883461793265,0.0,0.0,0.0,0.0
Left kidney,0.36536148687203723,0.0,0.0,0.0,0.0
Liver,0.31917546192804974,0.0,0.31212954609482374,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.21502803495297065,0.0
Pancreas,0.23145160327355066,0.0,0.0,0.0,0.0
Portal/splenic vein,0.1513176200290521,0.0,0.0,0.0,0.0
Right adrenal gland,0.16063199813167253,0.0,0.0,0.0,0.0
Right kidney,0.37518899887800217,0.0,0.0,0.0,0.0
Spleen,0.40056025485197705,0.0,0.0,0.0,0.3321554230319129
Stomach,0.19604555144906044,0.0,0.0,0.0,0.0
