Organ,0007,0018,0020,0021,0023
Aorta,0.22300398970643678,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.17021589296368453,0.0,0.0,0.0
Esophagus,0.29943690448999405,0.0,0.0,0.0,0.0
Gallbladder,0.10729446200033028,0.0,0.0,0.0,0.0
Inferior vena cava,0.22066050271193186,0.0,0.0,0.0,0.0
Left adrenal gland,0.12147665636924405,0.0,0.0,0.0,0.0
Left kidney,0.31680024415254593,0.0,0.0,0.0,0.0
Liver,0.25385041659077007,0.0,0.31002197607799814,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.22710074255099663,0.0
Pancreas,0.042307498243947826,0.0,0.0,0.0,0.0
Portal/splenic vein,0.021462638241549332,0.0,0.0,0.0,0.0
Right adrenal gland,0.14374544844031334,0.0,0.0,0.0,0.0
Right kidney,0.20835829277833304,0.0,0.0,0.0,0.0
Spleen,0.29966368277867633,0.0,0.0,0.0,0.2835150443845325
Stomach,0.19437683373689651,0.0,0.0,0.0,0.0
