Organ,0007,0018,0020,0021,0023
Aorta,0.9014275471369425,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.26225133427382946,0.0,0.0,0.0
Esophagus,0.7403860886891683,0.0,0.0,0.0,0.0
Gallbladder,0.703293624605673,0.0,0.0,0.0,0.0
Inferior vena cava,0.8319977720578512,0.0,0.0,0.0,0.0
Left adrenal gland,0.5759842892487844,0.0,0.0,0.0,0.0
Left kidney,0.9251773059368134,0.0,0.0,0.0,0.0
Liver,0.9621512194474539,0.0,0.9568704675745081,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.3561642872742735,0.0
Pancreas,0.8144986927509308,0.0,0.0,0.0,0.0
Portal/splenic vein,0.7162567476431528,0.0,0.0,0.0,0.0
Right adrenal gland,0.6087252597014109,0.0,0.0,0.0,0.0
Right kidney,0.9246716399987539,0.0,0.0,0.0,0.0
Spleen,0.9551031092802683,0.0,0.0,0.0,0.9597299430105422
Stomach,0.9085978468259176,0.0,0.0,0.0,0.0
