Organ,0007,0018,0020,0021,0023
Aorta,0.9089019993940989,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.663115340929765,0.0,0.0,0.0
Esophagus,0.6860409180323283,0.0,0.0,0.0,0.0
Gallbladder,0.735706110795339,0.0,0.0,0.0,0.0
Inferior vena cava,0.8197586536407471,0.0,0.0,0.0,0.0
Left adrenal gland,0.7211777071158091,0.0,0.0,0.0,0.0
Left kidney,0.9266010125478109,0.0,0.0,0.0,0.0
Liver,0.961655855178833,0.0,0.9020848152814088,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.6949003361738645,0.0
Pancreas,0.8259219527244568,0.0,0.0,0.0,0.0
Portal/splenic vein,0.5964814225832621,0.0,0.0,0.0,0.0
Right adrenal gland,0.6716535985469818,0.0,0.0,0.0,0.0
Right kidney,0.9202153484026591,0.0,0.0,0.0,0.0
Spleen,0.9600459833939871,0.0,0.0,0.0,0.9595211942990621
Stomach,0.8865447640419006,0.0,0.0,0.0,0.0
