Organ,0007,0018,0020,0021,0023
Aorta,0.21946746421356997,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.1689435187369012,0.0,0.0,0.0
Esophagus,0.2805165673295657,0.0,0.0,0.0,0.0
Gallbladder,0.1466761107246081,0.0,0.0,0.0,0.0
Inferior vena cava,0.30311646064122516,0.0,0.0,0.0,0.0
Left adrenal gland,0.12400232814252377,0.0,0.0,0.0,0.0
Left kidney,0.31471069653828937,0.0,0.0,0.0,0.0
Liver,0.4688403358062108,0.0,0.5482448858243448,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.197947203539885,0.0
Pancreas,0.08384086067477863,0.0,0.0,0.0,0.0
Portal/splenic vein,0.03972852726777395,0.0,0.0,0.0,0.0
Right adrenal gland,0.11250831621388595,0.0,0.0,0.0,0.0
Right kidney,0.32119054595629376,0.0,0.0,0.0,0.0
Spleen,0.3363152692715327,0.0,0.0,0.0,0.37529972857899135
Stomach,0.2936581112444401,0.0,0.0,0.0,0.0
