Organ,0007,0018,0020,0021,0023
Aorta,0.002749304262882409,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.0,0.0,0.0,0.0
Esophagus,0.0,0.0,0.0,0.0,0.0
Gallbladder,0.0,0.0,0.0,0.0,0.0
Inferior vena cava,0.07843063765903935,0.0,0.0,0.0,0.0
Left adrenal gland,0.0,0.0,0.0,0.0,0.0
Left kidney,0.0,0.0,0.0,0.0,0.0
Liver,0.11731963930651546,0.0,0.3545757907408255,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,5.4117824989729204e-05,0.0
Pancreas,0.0,0.0,0.0,0.0,0.0
Portal/splenic vein,0.001971347393312802,0.0,0.0,0.0,0.0
Right adrenal gland,0.0,0.0,0.0,0.0,0.0
Right kidney,0.0,0.0,0.0,0.0,0.0
Spleen,0.0,0.0,0.0,0.0,0.19343754649162292
Stomach,0.009917914440544942,0.0,0.0,0.0,0.0
