Organ,0007,0018,0020,0021,0023
Aorta,0.24152803172667822,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.18137446891229886,0.0,0.0,0.0
Esophagus,0.2841234356164932,0.0,0.0,0.0,0.0
Gallbladder,0.14918175401786962,0.0,0.0,0.0,0.0
Inferior vena cava,0.3029051348567009,0.0,0.0,0.0,0.0
Left adrenal gland,0.12951630478103957,0.0,0.0,0.0,0.0
Left kidney,0.3074272821346919,0.0,0.0,0.0,0.0
Liver,0.4744302878777186,0.0,0.5654452873600854,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.19096645426291686,0.0
Pancreas,0.06493162487943967,0.0,0.0,0.0,0.0
Portal/splenic vein,0.024073408683761954,0.0,0.0,0.0,0.0
Right adrenal gland,0.1032731623078386,0.0,0.0,0.0,0.0
Right kidney,0.3269610032439232,0.0,0.0,0.0,0.0
Spleen,0.3270928810040156,0.0,0.0,0.0,0.3871101571453942
Stomach,0.3230614165465037,0.0,0.0,0.0,0.0
