Organ,0007,0018,0020,0021,0023
Aorta,0.24331403523683548,0.0,0.0,0.0,0.0
Colon cancer,0.0,0.14293406473902556,0.0,0.0,0.0
Esophagus,0.240793210764726,0.0,0.0,0.0,0.0
Gallbladder,0.11864009934167068,0.0,0.0,0.0,0.0
Inferior vena cava,0.30750714739163715,0.0,0.0,0.0,0.0
Left adrenal gland,0.10828278337915738,0.0,0.0,0.0,0.0
Left kidney,0.3311486691236496,0.0,0.0,0.0,0.0
Liver,0.35470068951447803,0.0,0.45150848008968214,0.0,0.0
Liver tumor,0.0,0.0,0.0,0.0,0.0
Lung tumor,0.0,0.0,0.0,0.0,0.0
Pancreas,0.05642566333214442,0.0,0.0,0.0,0.0
Portal/splenic vein,0.016872609887893002,0.0,0.0,0.0,0.0
Right adrenal gland,0.13762288292249045,0.0,0.0,0.0,0.0
Right kidney,0.3097278947631518,0.0,0.0,0.0,0.0
Spleen,0.31393659859895706,0.0,0.0,0.0,0.0
Stomach,0.26717429608106613,0.0,0.0,0.0,0.0
